,log_time_taken,log_cs_byte,log_ratio_trans_receive,log_count_connect_IP,log_count_total_connect,log_avg_count_connect,log_transmit_speed_BPS,Business.time,no_url,target,epoch,d_loss,g_loss,Destination,Destination Port,Destination_ip_port,Filter,LABEL
283,0.9180373,0.11446154,0.15111947,0.8808894,0.8374353,0.99974746,0.609399,0,0.99599457,0.01182884,174,-0.013336185,0.067266718,255.255.255.255,1,255.255.255.255:1,1,ssh
284,0.9087473,0.34170753,0.34121215,0.95425093,0.83449495,0.99982893,0.5626208,0,0.99971104,0.010403514,174,0.004187583,0.02470807,255.255.255.255,1,255.255.255.255:1,1,ssh
285,0.6747004,0.3174203,0.6253352,0.93738896,0.5133239,0.99989235,0.34334683,0.99999994,0.9939194,0.21717389,174,-0.017496025,0.090905569,255.255.255.255,1,255.255.255.255:1,1,ssh
286,0.4312769,0.21913671,0.67934644,0.48169428,0.432253,0.9996294,0.23576146,0,0.9982033,0.061663896,174,-0.009163376,0.018230332,255.255.255.255,1,255.255.255.255:1,1,ssh
287,0.43638128,0.23640156,0.46465617,0.007754656,0.58341056,0.9993794,0.4316151,0,0.99855566,0.123268306,174,-0.013710237,-0.008054996,255.255.255.255,1,255.255.255.255:1,1,ssh
288,0.50861394,0.31405842,0.2098068,0.008515543,0.792686,0.9995106,0.750201,0,0.99833107,0.017353386,174,-0.006731536,-0.091020621,255.255.255.255,1,255.255.255.255:1,1,ssh
289,0.4344802,0.4392103,0.6283184,0.9962403,0.16626872,0.99993557,0.41278374,1,0.99993134,0.006363928,174,-0.006731536,-0.091020621,255.255.255.255,1,255.255.255.255:1,1,ssh
290,0.8549459,0.29123658,0.5248511,0.8724831,0.7315022,0.99981874,0.31389686,0,0.99996746,0.24396946,174,-0.019064821,0.099115118,255.255.255.255,1,255.255.255.255:1,1,ssh
291,1,0.440081,0.93132246,0.79565865,1,0.99991834,0.11421454,0.004787117,0.9999418,0.020951182,174,-0.010479705,-0.081631221,255.255.255.255,1,255.255.255.255:1,1,ssh
292,0.67439854,0.39499855,0.7294811,0.9008085,0.51480234,0.9998218,0.31747532,0,0.9997673,0.026579887,174,-0.010479705,-0.081631221,255.255.255.255,1,255.255.255.255:1,1,ssh
293,0.6812914,0.99999994,0.55205196,0.98892456,0.5403837,0.0685768,0.87733996,0,1,0.009556025,199,-0.010796872,-0.004540579,255.255.255.255,1,255.255.255.255:1,1,ssh
294,0.17806083,0.7450433,0.36710048,0.7615185,0,0.008948321,0.82575274,0,1,0.01363048,199,-0.044252962,-0.033911821,255.255.255.255,1,255.255.255.255:1,1,ssh
295,0.7064905,0.070313096,0.91603565,0.26798242,0.8419122,0.9999261,0.035857856,0.9948397,0.9999604,0.024239808,199,-0.044252962,-0.033911821,255.255.255.255,1,255.255.255.255:1,1,ssh
296,0.4188503,1,0.5621667,0.99826443,0,0.0407791,0.84003025,0,1,0.057458907,199,0.003078726,0.005818718,255.255.255.255,1,255.255.255.255:1,1,ssh
297,0.91555405,0.39753258,0,0.94097036,0.8285867,0.99944735,1,0,0.9999164,0.09948975,199,-0.030798446,-0.039456684,255.255.255.255,1,255.255.255.255:1,1,ssh
298,0.7017559,0.34693685,0.56525767,0.9258099,0.55966455,0.99979234,0.3744421,0,0.99997616,0.22444381,199,-0.016798399,-0.045801155,255.255.255.255,1,255.255.255.255:1,1,ssh
299,0.8823061,1,0.63243353,1,0.7489658,0.04113353,0.6074683,0,0.99999994,0.24604522,199,-0.0042445,-0.072865345,255.255.255.255,1,255.255.255.255:1,1,ssh
300,0.8561561,0.34526902,0.6854935,0.98624027,0.71129495,0.99966735,0.26476026,0,0.9999592,0.22610863,199,-0.000802776,-0.068061173,255.255.255.255,1,255.255.255.255:1,1,ssh
301,0.7764704,0.3161193,0.31963825,0.8188379,0.6634014,0.99921846,0.41254792,0,0.99894905,0.025195003,199,0.004055028,-0.075764269,255.255.255.255,1,255.255.255.255:1,1,ssh
302,0.29716414,0.17383099,0.5477424,0.15390445,0.33481407,0.99998236,0.30846587,0,0.99871826,0.2047658,199,-0.012527118,-0.069967188,255.255.255.255,1,255.255.255.255:1,1,ssh
303,0.26099563,0.48198724,0.39548397,0.03683926,0.61524034,0.99986076,0.48076665,0,0.99971867,0.013522059,199,-0.013389878,0.029724564,255.255.255.255,1,255.255.255.255:1,1,ssh
304,0.9163964,0.30745578,0.6015074,0.81750524,0.86695004,0.99995524,0.40955192,0,0.9999919,0.000761002,199,-0.002924475,-0.004137772,255.255.255.255,1,255.255.255.255:1,1,ssh
305,0.9290926,0.33845764,0.53287804,0.95054907,0.8262947,0.9999132,0.3479005,0,0.99554443,0.006728023,199,-0.011704254,0.058026489,255.255.255.255,1,255.255.255.255:1,1,ssh
306,0.8456403,0.6273782,0.7503455,0.95963997,0.69383097,0.9999605,0.26990896,0,0.999382,0.023650557,199,-0.005486697,0.087956347,255.255.255.255,1,255.255.255.255:1,1,ssh
307,0.96921015,0.4283762,0.80535114,0.88380533,0.9066478,0.9999709,0.18624511,0,0.9954834,0.020379603,199,-0.007077041,-0.016931556,255.255.255.255,1,255.255.255.255:1,1,ssh
308,0.6555954,0.24808782,0.6515082,0.7026874,0.578156,0.9997966,0.40491408,0,0.99987435,0.005353481,199,-0.023776121,-0.048793226,255.255.255.255,1,255.255.255.255:1,1,ssh
309,0.9941634,0.2161057,0.8957877,0.83990324,0.97646576,0.99993706,0.05403018,1,0.9999888,0.16633597,199,-0.020547228,0.081359252,255.255.255.255,1,255.255.255.255:1,1,ssh
310,0.4404257,0.85680413,0.26584697,0.25149417,0.49330756,0.999879,0.6767988,0,0.9998863,0.16132432,199,-0.020547228,0.081359252,255.255.255.255,1,255.255.255.255:1,1,ssh
311,0.93863225,0.26163238,0.54301286,0.92937255,0.8494273,0.99993247,0.48035735,0,0.99890137,0.013010323,199,-0.01165454,0.088998273,255.255.255.255,1,255.255.255.255:1,1,ssh
312,0.78056145,0.057005882,0.83082736,0.5093493,0.865926,0.9999115,0.13477409,1,0.9990845,0.009714693,199,-0.01165454,0.088998273,255.255.255.255,1,255.255.255.255:1,1,ssh
313,0.5540954,0.25274423,0.47443047,0.8693581,0.38232207,0.9999914,0.57696325,0,0.9999984,0.014605999,199,-0.011104742,-0.030269179,255.255.255.255,1,255.255.255.255:1,1,ssh
314,0.9523903,0.21611485,0.18350017,0.9059361,0.87395996,0.9999115,0.43842813,0,0.9999638,0.020945817,199,-0.021509072,-0.044965494,255.255.255.255,1,255.255.255.255:1,1,ssh
315,0.18856233,0.18123779,0.7123197,0.002667895,0.5254743,0.99991333,0.3394127,0,0.99729156,0.025182754,199,-0.014987107,-0.070532851,255.255.255.255,1,255.255.255.255:1,1,ssh
316,0.50124955,0.5518981,0.5410198,0.005665565,0.71108514,0.9998368,0.5004386,0,0.99956894,0.01513809,199,-0.009425253,-0.076795489,255.255.255.255,1,255.255.255.255:1,1,ssh
317,0.9186568,0.25073886,0.8578186,0.84188396,0.88374716,0.9998698,0.10453212,0.99999994,0.9996166,0.019159615,199,-0.009425253,-0.076795489,255.255.255.255,1,255.255.255.255:1,1,ssh
318,0.36564744,0.23426288,0.6093779,0.23195282,0.5937553,0.9998546,0.4191875,0,0.99994135,0.02000472,199,-0.006491943,-0.038920343,255.255.255.255,1,255.255.255.255:1,1,ssh
319,0.23281263,0.5100735,0.33086872,0.23064591,0.28272936,0.9999299,0.7563408,0,0.9998932,0.019590825,199,-0.001346643,-0.042377658,255.255.255.255,1,255.255.255.255:1,1,ssh
320,0.17801142,0.31698665,0.5783296,0.47701246,0.085130244,0.99994904,0.5254958,0,0.9999887,0.13236767,199,-0.009589886,-0.078291662,255.255.255.255,1,255.255.255.255:1,1,ssh
321,0.42245623,0.5264416,0.18058574,0.8027609,0.1845203,0.9998509,0.8776714,0,0.9995489,0.012337387,199,-0.013297938,-0.007572684,255.255.255.255,1,255.255.255.255:1,1,ssh
322,0.4729741,0.37998015,0.27665544,0.23101386,0.6650057,0.99995464,0.63676786,0,0.99999416,0.01972428,199,-0.009964595,0.049654558,255.255.255.255,1,255.255.255.255:1,1,ssh
323,0.98671377,0.17896837,0.84180284,0.8369804,0.9570781,0.9999873,0.15436465,0,0.9999901,0.006051928,199,-0.003864019,0.047412124,255.255.255.255,1,255.255.255.255:1,1,ssh
324,0.9352615,0.18530667,0.5822153,0.9246427,0.8441789,0.9999709,0.3773337,0.00936006,0.99998796,0.00319308,199,-0.003864019,0.047412124,255.255.255.255,1,255.255.255.255:1,1,ssh
325,0.5132538,0.26054126,0.6556274,0.012566979,0.7587559,0.99997616,0.34081027,0,0.9999996,0.008528113,199,-0.004247667,-0.05677788,255.255.255.255,1,255.255.255.255:1,1,ssh
326,0,0.35452998,0.07598376,0.025221605,0.079886064,0.99992794,0.76856524,0,0.9999509,0.017703384,199,-0.01546066,-0.065404385,255.255.255.255,1,255.255.255.255:1,1,ssh
327,0.8842654,1.0000002,0.63737476,0.87102073,0.8030536,0.99992406,0.4151472,0,0.9999354,0.03487426,199,-0.0180724,0.006387836,255.255.255.255,1,255.255.255.255:1,1,ssh
328,0.51704353,0.07872653,0.7484801,0.434251,0.50397563,0.99991107,0.22914085,0.99999994,0.9999852,0.040582478,199,-0.0180724,0.006387836,255.255.255.255,1,255.255.255.255:1,1,ssh
329,0.97164124,0.4856571,0.62254906,0.85783076,0.91707635,0.9999528,0.41870323,0,0.99997354,0.014237464,199,-0.011251272,0.027081437,255.255.255.255,1,255.255.255.255:1,1,ssh
330,0.19037145,0.6462226,0.5423008,0.029547846,0.38471556,0.9999554,0.53382397,0.001760989,0.99999535,0.014461547,199,-0.011251272,0.027081437,255.255.255.255,1,255.255.255.255:1,1,ssh
331,0.6618264,0.17515004,0.71812415,0.47618297,0.7321402,0.99995077,0.23117873,0.9999999,0.99999046,0.010558456,199,-0.011251272,0.027081437,255.255.255.255,1,255.255.255.255:1,1,ssh
332,0.92442715,0.3689258,0.73445153,0.9018042,0.8425342,0.9999096,0.23225409,0,0.99980974,0.17710793,199,-0.00652031,-0.018152947,255.255.255.255,1,255.255.255.255:1,1,ssh
333,0.998294,0.3724531,0.8178518,0.8072856,0.9880524,0.9999791,0.17272991,0.000382304,0.999897,0.17880642,199,-0.00652031,-0.018152947,255.255.255.255,1,255.255.255.255:1,1,ssh
334,0.85683435,0.119258046,0.8543335,0.9364443,0.75886375,0.9999449,0.09538552,1,0.99993443,0.18149048,199,-0.00652031,-0.018152947,255.255.255.255,1,255.255.255.255:1,1,ssh
335,0.9070888,0.19943678,0.856534,0.99999994,0.74532044,0.006471305,0.1928553,0,1,0.040527463,199,-0.012712039,-0.072295077,255.255.255.255,1,255.255.255.255:1,1,ssh
336,0.65663135,0.4633478,0.5698678,0.60213447,0.61376214,0.9998046,0.42079413,0,0.9993763,0.006230563,199,-0.014941971,-0.062813558,255.255.255.255,1,255.255.255.255:1,1,ssh
337,0,0.23003674,0.77480745,0.007822093,0,0.99999255,0.19575638,1,0.99999905,0.005897433,199,0.000678757,0.066977382,255.255.255.255,1,255.255.255.255:1,1,ssh
338,0.8839668,0.6813606,0.038463593,0.8979644,0.8003833,0.99993736,1,0,0.99991417,0.007423252,199,0.000678757,0.066977382,255.255.255.255,1,255.255.255.255:1,1,ssh
339,0.49922398,0.46440232,0.66641676,0.99999994,0.2695648,0.013025984,0.3192777,0,1,0.091483116,199,-0.016339663,0.069885217,255.255.255.255,1,255.255.255.255:1,1,ssh
340,0.56464726,0.19545662,0.604035,0.9287903,0.2936863,0,0.32714438,0,1,0,199,-0.015244006,-0.010185309,255.255.255.255,1,255.255.255.255:1,1,ssh
341,0.4560723,0.22254884,0.8031423,0.71276516,0.29829854,0,0.17567503,0,0.99999994,0.12220502,199,-0.002324074,-0.056580897,255.255.255.255,1,255.255.255.255:1,1,ssh
342,0.6095234,0.3795719,0.6555087,0.6750904,0.6024644,0.9996096,0.37837845,0,0.9998403,0.008991718,199,-0.00962827,0.007696252,255.255.255.255,1,255.255.255.255:1,1,ssh
343,0.970538,1,0.5313115,0.8826228,0.91988397,0.9996377,0.6232555,0,0.9999346,0.17154217,199,-0.015889151,-0.027296839,255.255.255.255,1,255.255.255.255:1,1,ssh
344,0.73513097,0.74691105,0.8500719,0.9871823,0.45942268,0.019045118,0.18404347,0,1,0,199,-0.014577492,0.074082427,255.255.255.255,1,255.255.255.255:1,1,ssh
345,0.62734425,0.9999999,0.21029541,0.8325303,0.35694152,0.9999981,1,1,1,0,199,-0.015902314,0.026501859,255.255.255.255,1,255.255.255.255:1,1,ssh
346,0.5771796,0.2577927,0.62637305,0.22608984,0.67663234,0.9999902,0.30148575,0,0.99993896,0.00263539,199,-0.009337696,-0.02671306,255.255.255.255,1,255.255.255.255:1,1,ssh
347,0.29173076,0.19112837,0.5999479,0.8495687,0.012107421,0.9999057,0.24442467,0,0.9999912,0.010751247,199,-0.000192143,-0.093368314,255.255.255.255,1,255.255.255.255:1,1,ssh
348,0.39642313,0.2066476,0.7030356,0.00281844,0.6966298,0.9999956,0.3114114,0,0.9970703,0.015608013,199,-0.003897055,0.033264548,255.255.255.255,1,255.255.255.255:1,1,ssh
349,0.5904345,0.33682668,0.5813122,0.24343237,0.7039191,0.9999801,0.41371363,0,0.9999914,0.23772727,199,0.00748538,0.090327188,255.255.255.255,1,255.255.255.255:1,1,ssh
350,0.85653734,0.3619023,0.4836167,0.964809,0.7264061,0.9998516,0.37864587,0.001267731,0.99991024,0.007229537,199,-0.01200973,0.019970436,255.255.255.255,1,255.255.255.255:1,1,ssh
351,0.21377763,0.4111188,0.5064944,0.12726264,0.39404535,0.9999782,0.38075247,0,0.9999857,0.007036179,199,-0.01200973,0.019970436,255.255.255.255,1,255.255.255.255:1,1,ssh
352,0.767405,0.060213685,0.66298425,0.9083093,0.61477023,0.999916,0.27250773,1,0.9999069,0.03309071,199,-0.011415111,-0.080007978,255.255.255.255,1,255.255.255.255:1,1,ssh
353,0.16115803,0.43409348,0.47628474,0.009458605,0.2681308,0.99998784,0.54317206,0,0.9999943,0.039149523,199,-0.011415111,-0.080007978,255.255.255.255,1,255.255.255.255:1,1,ssh
354,0.17714357,0.1753695,0,0.25621897,0.10398881,0.99999285,1.0000001,1.0000001,0.9998779,0.003434062,199,-0.013794491,-0.032673594,255.255.255.255,1,255.255.255.255:1,1,ssh
355,0.182958,1,0,0.73564976,0,1,1,1.0000001,1,0,199,-0.001972994,0.003215185,255.255.255.255,1,255.255.255.255:1,1,ssh
356,0.49087796,0.45952976,0.6983926,0.29232216,0.6119258,0.9999327,0.25178048,0,0.9999922,0.21824007,199,-0.009440082,0.049705435,255.255.255.255,1,255.255.255.255:1,1,ssh
357,0.33413732,0.4803114,0.5856275,0.02022697,0.44909588,0.99932003,0.3908628,0,0.9999465,0.011675924,199,-0.011329195,0.059440996,255.255.255.255,1,255.255.255.255:1,1,ssh
358,0.6007713,0.4507072,0.59561676,0.55350405,0.5546622,0.99987507,0.44344693,0,0.99998295,0.004505873,199,0.010445504,0.053661052,255.255.255.255,1,255.255.255.255:1,1,ssh
359,0.5593424,1.0000001,0,0.80521977,0.24547747,0.99998903,1,1,1,0,199,0.009299372,0.080117233,255.255.255.255,1,255.255.255.255:1,1,ssh
